#{"t_start": 1744231185.634812, "env_id": "Humanoid-v5"}
r,l,t
57.312447,14,2650.340374
52.981222,13,2650.372346
57.483017,14,2650.406684
57.141351,14,2650.442085
52.816684,13,2650.474989
55.68242,14,2650.512224
53.157448,13,2650.573573
56.593812,14,2650.607191
56.672551,14,2650.642787
57.184487,14,2650.676681
52.982645,13,2650.707395
56.913555,14,2650.74104
53.546967,13,2650.772106
57.249049,14,2650.807043
56.891158,14,2650.844476
50.805163,13,2650.879735
52.691752,13,2650.910304
53.11709,13,2650.943733
57.914289,14,2650.97749
58.542136,14,2651.011906
54.152364,14,2651.046898
58.183378,14,2651.079078
56.939735,14,2651.113476
56.67199,14,2651.146117
52.609096,13,2651.179909
52.99844,13,2651.211706
57.085529,14,2651.24579
53.952077,13,2651.27829
53.212699,13,2651.311047
52.772198,13,2651.342255
57.491946,14,2651.377003
49.764004,13,2651.41024
52.691909,13,2651.440268
53.091443,13,2651.471362
57.513876,14,2651.505104
56.175222,14,2651.540942
53.271644,13,2651.57444
50.371986,13,2651.605766
59.174897,14,2651.639436
58.085899,14,2651.673171
55.278355,14,2651.707434
52.817103,13,2651.743107
54.579657,14,2651.780363
57.064182,14,2651.814499
52.066888,13,2651.845533
52.74961,13,2651.875777
57.529515,14,2651.909834
52.770846,13,2651.943832
57.397115,14,2651.977811
57.954637,14,2652.011578
52.46547,13,2652.044672
57.673602,14,2652.078332
52.428502,13,2652.109577
52.307442,13,2652.139953
53.847001,13,2652.171917
52.584591,13,2652.200773
55.22262,14,2652.237437
54.481302,14,2652.271152
53.916706,13,2652.305568
57.631355,14,2652.343814
52.826534,13,2652.375795
58.712172,14,2652.410468
53.843131,14,2652.447346
56.646707,14,2652.481126
54.928441,14,2652.515666
57.147664,14,2652.553554
52.636223,13,2652.58604
52.826195,13,2652.619591
53.824714,13,2652.652779
49.955492,13,2652.686251
57.486645,14,2652.72322
57.256352,14,2652.759561
57.678844,14,2652.79401
51.766283,13,2652.825236
53.213092,13,2652.856292
57.315172,14,2652.889772
57.699131,14,2652.923337
54.538194,14,2652.95835
56.925166,14,2652.995391
56.420232,14,2653.03165
52.574116,13,2653.067171
52.856428,13,2653.09862
52.450911,13,2653.129118
49.905427,13,2653.163102
54.057336,14,2653.196576
56.150749,14,2653.229827
53.901455,13,2653.262229
57.066945,14,2653.298673
57.418713,14,2653.333966
57.456888,14,2653.368648
54.745239,14,2653.402941
57.940671,14,2653.436292
57.844551,14,2653.469845
52.662896,13,2653.505312
56.453445,14,2653.544348
53.656376,13,2653.575723
52.541327,13,2653.607584
58.273225,14,2653.641429
57.332115,14,2653.675225
54.335152,13,2653.706406
52.047345,13,2653.737106
54.369505,13,2653.769786
53.14275,13,2653.800729
57.77999,14,2653.834968
53.156812,13,2653.865554
51.47244,14,2653.901484
51.903996,13,2653.933091
57.855733,14,2653.967236
55.189711,14,2654.002109
53.327499,13,2654.03701
48.208485,13,2654.071511
52.879971,13,2654.102176
57.34863,14,2654.138449
52.362024,13,2654.174728
56.198918,14,2654.209365
58.134664,14,2654.245368
52.650617,13,2654.277249
52.528731,13,2654.319765
52.709443,13,2654.35169
52.189034,13,2654.386392
57.590422,14,2654.43013
53.365078,13,2654.461587
57.871807,14,2654.496134
52.397352,13,2654.527683
58.073726,14,2654.566927
57.871497,14,2654.604593
57.218701,14,2654.642907
57.78157,14,2654.678722
57.267904,14,2654.711537
52.960469,13,2654.742913
56.970682,14,2654.776945
58.505492,14,2654.811507
57.253609,14,2654.846625
52.019947,13,2654.87997
57.578977,14,2654.9141
52.292042,13,2654.945063
49.212988,13,2654.976052
53.614599,13,2655.006866
58.372664,14,2655.040497
53.181264,13,2655.073184
53.312918,13,2655.106608
53.288648,13,2655.139138
53.250831,13,2655.174789
49.669511,13,2655.210468
51.689969,13,2655.240569
51.635495,13,2655.271132
57.296293,14,2655.30761
56.614256,14,2655.344165
52.477164,13,2655.375422
52.831475,13,2655.412959
58.049836,14,2655.454081
52.395119,13,2655.488175
53.089048,13,2655.519148
55.812733,14,2655.55677
57.669823,14,2655.590873
55.187456,14,2655.626462
53.713268,13,2655.657471
50.981051,13,2655.688078
57.50431,14,2655.753113
52.762698,13,2655.785633
57.949213,14,2655.822706
52.361213,13,2655.858699
55.365802,14,2655.89579
52.761425,13,2655.925745
57.35082,14,2655.95955
53.238083,13,2655.989029
52.556673,13,2656.019014
52.525801,13,2656.053404
55.724878,14,2656.085655
52.820697,13,2656.119991
57.148123,14,2656.162737
57.796135,14,2656.197361
56.393417,14,2656.231268
54.44965,13,2656.262694
55.916014,14,2656.295111
56.392351,14,2656.326784
57.375259,14,2656.360422
53.769182,13,2656.392047
56.630218,14,2656.426153
57.058534,14,2656.463122
57.44787,14,2656.499268
53.856135,14,2656.535791
58.135124,14,2656.569507
57.660859,14,2656.603203
54.420701,13,2656.633967
52.784147,13,2656.667232
52.72202,13,2656.698845
52.418348,13,2656.7304
57.467104,14,2656.763852
57.742235,14,2656.797739
57.405164,14,2656.831575
50.423716,13,2656.862731
51.902094,13,2656.894613
57.563117,14,2656.92879
57.009451,14,2656.964645
54.595154,13,2656.993465
57.590083,14,2657.026959
53.194149,14,2657.061345
57.719214,14,2657.094985
52.499983,13,2657.126574
54.780713,14,2657.160707
52.42056,14,2657.197232
57.297108,14,2657.229436
56.781968,14,2657.263797
51.138658,13,2657.292549
56.89829,14,2657.32706
52.888613,13,2657.360656
58.052636,14,2657.393015
57.674618,14,2657.426734
58.889764,14,2657.460046
57.163916,14,2657.49375
53.43203,13,2657.528649
57.97076,14,2657.564539
57.04222,14,2657.599953
52.661825,13,2657.632087
53.873564,14,2657.665963
49.78984,13,2657.697872
58.140871,14,2657.733982
57.124473,14,2657.777511
57.811641,14,2657.811899
57.562417,14,2657.848251
57.381976,14,2657.886871
56.014041,14,2657.926284
53.095524,13,2657.959904
55.448931,14,2657.99468
55.782208,14,2658.028889
53.24065,13,2658.059602
57.557607,14,2658.094138
52.355845,13,2658.125399
52.337768,13,2658.156294
53.098622,14,2658.190586
52.455357,13,2658.222714
56.993417,14,2658.262896
53.908242,14,2658.301194
53.293444,13,2658.333175
53.36739,13,2658.364877
58.680111,14,2658.399215
52.99072,13,2658.430609
55.18105,14,2658.464489
52.998956,13,2658.496674
52.489876,13,2658.528101
51.45033,13,2658.559564
56.422138,14,2658.592778
57.078582,14,2658.626707
53.693501,13,2658.656789
54.224158,14,2658.689478
53.981099,14,2658.722657
52.819894,14,2658.756463
52.469919,13,2658.788221
57.277502,14,2658.824924
57.896517,14,2658.857437
51.629087,13,2658.889096
57.997266,14,2658.929073
57.732839,14,2658.964981
57.867179,14,2659.000395
57.202317,14,2659.036265
57.042958,14,2659.075523
52.920275,13,2659.109582
57.219679,14,2659.142442
54.260779,14,2659.176344
53.270119,13,2659.208357
57.232149,14,2659.24164
53.074381,13,2659.273886
53.407315,13,2659.309545
58.597326,14,2659.345397
57.349419,14,2659.379769
56.221566,14,2659.413773
56.623423,14,2659.446448
57.062674,14,2659.480151
52.379479,13,2659.510305
57.59638,14,2659.548728
57.234101,14,2659.584517
56.557146,14,2659.620684
57.510619,14,2659.6538
57.636604,14,2659.689849
57.895179,14,2659.726639
55.709569,14,2659.761079
54.722203,14,2659.795287
57.364394,14,2659.82883
52.785064,13,2659.861912
57.370492,14,2659.894641
57.862531,14,2659.928756
57.239612,14,2659.963017
57.618809,14,2659.99924
58.652898,14,2660.033076
52.390761,13,2660.067206
52.631043,13,2660.099858
56.101772,14,2660.13343
52.050266,13,2660.164947
52.82805,13,2660.196704
54.601174,14,2660.230967
53.157149,13,2660.264211
53.21854,13,2660.296878
53.442338,13,2660.327341
52.69605,13,2660.3595
52.165498,13,2660.392151
57.732584,14,2660.425189
54.539343,14,2660.458836
56.824679,14,2660.492361
57.855481,14,2660.525792
57.476015,14,2660.55992
56.741836,14,2660.594085
56.592794,14,2660.62756
54.6514,14,2660.661543
57.164585,14,2660.695403
56.926748,14,2660.730108
55.987406,14,2660.762035
54.334387,13,2660.794299
53.931255,13,2660.851582
54.294386,13,2660.882574
52.431847,13,2660.920106
53.323172,13,2660.954677
56.929825,14,2660.98853
57.591021,14,2661.022581
57.11772,14,2661.060647
53.394332,13,2661.096718
50.157734,13,2661.132687
57.623703,14,2661.167416
56.063359,14,2661.201476
54.905297,14,2661.235664
56.61633,14,2661.269178
52.86429,13,2661.301003
56.143179,14,2661.335678
57.78219,14,2661.370089
52.401773,13,2661.401898
58.561488,14,2661.438433
53.28953,13,2661.470881
58.465014,14,2661.504874
57.272278,14,2661.538286
53.283103,13,2661.572762
50.27003,13,2661.606122
52.586199,13,2661.641446
51.857314,13,2661.675781
57.797181,14,2661.710978
57.791878,14,2661.749486
52.472237,13,2661.78225
57.150668,14,2661.816024
58.267325,14,2661.84983
53.08049,13,2661.881306
54.693314,13,2661.91327
57.356671,14,2661.946542
57.62495,14,2661.983041
55.274633,14,2662.016626
52.65665,13,2662.047969
57.302685,14,2662.082827
50.114807,13,2662.12062
57.564832,14,2662.161838
52.514598,13,2662.19832
52.969019,13,2662.236511
56.767664,14,2662.273106
51.855505,13,2662.308828
52.329506,13,2662.340311
52.621543,13,2662.371632
52.963324,13,2662.402959
50.162392,13,2662.433614
58.278535,14,2662.467498
56.361432,14,2662.502278
53.328358,13,2662.533669
56.833713,14,2662.56632
57.882137,14,2662.600386
52.178216,13,2662.631858
52.218719,13,2662.663353
52.680317,13,2662.69448
57.366739,14,2662.72791
57.563072,14,2662.76151
52.791716,13,2662.793099
57.899137,14,2662.826511
57.769675,14,2662.858518
54.229986,14,2662.891086
51.339342,13,2662.921767
52.40924,13,2662.953246
56.75669,14,2662.987693
51.998458,13,2663.023404
52.555554,13,2663.054879
53.028808,13,2663.085923
57.305225,14,2663.118882
57.307024,14,2663.152775
52.935001,13,2663.184156
59.067502,14,2663.217298
55.05349,14,2663.249329
55.256832,14,2663.285261
53.33284,13,2663.316425
52.643148,13,2663.347576
52.046056,13,2663.378672
52.635964,13,2663.409641
52.588875,13,2663.440825
57.523684,14,2663.47411
57.047953,14,2663.507766
57.410182,14,2663.542919
52.703505,13,2663.576854
57.702376,14,2663.610807
53.110918,13,2663.6416
52.77532,13,2663.672665
53.726194,13,2663.70311
51.898104,13,2663.734668
57.208795,14,2663.784423
56.970571,14,2663.818745
57.502189,14,2663.853256
57.388774,14,2663.888999
57.070842,14,2663.92298
52.499895,13,2663.953888
53.166491,13,2663.984685
53.653128,13,2664.015988
53.260641,13,2664.046799
53.271596,13,2664.077629
58.155408,14,2664.113025
56.964175,14,2664.147548
50.540572,13,2664.178807
57.13392,14,2664.212945
57.701833,14,2664.246642
53.033791,13,2664.277423
57.799631,14,2664.310754
52.083223,13,2664.341918
52.85932,13,2664.37284
51.285621,13,2664.406432
58.145188,14,2664.439604
58.242098,14,2664.472852
52.573054,13,2664.503867
58.058894,14,2664.537659
54.848866,14,2664.570289
57.578265,14,2664.604072
57.523421,14,2664.642092
57.083688,14,2664.675787
51.655923,13,2664.704985
51.990097,13,2664.735463
53.244613,13,2664.766693
52.703863,13,2664.79922
56.86264,14,2664.832913
57.950603,14,2664.866794
57.601689,14,2664.900577
53.17845,13,2664.931748
52.801352,13,2664.963389
52.898388,13,2664.999014
53.448584,13,2665.031047
52.815082,13,2665.062058
52.746628,13,2665.092345
52.968739,13,2665.121931
57.302892,14,2665.157063
55.644166,14,2665.193282
52.908894,13,2665.223807
57.636375,14,2665.257648
54.796675,14,2665.291312
53.39195,13,2665.327556
57.498807,14,2665.363066
57.63428,14,2665.400702
56.567741,14,2665.441282
53.282008,13,2665.473644
56.454171,14,2665.509348
58.240392,14,2665.542561
56.837403,14,2665.575979
52.058019,13,2665.607156
58.011577,14,2665.640451
58.264384,14,2665.672567
57.142038,14,2665.706654
57.446197,14,2665.740617
52.655022,13,2665.770268
57.520302,14,2665.805094
57.371072,14,2665.837944
53.285229,13,2665.867017
58.081189,14,2665.925726
52.891594,13,2665.955894
55.236704,14,2665.98825
53.159823,13,2666.018066
56.042901,14,2666.053524
50.770474,13,2666.085387
52.863604,13,2666.117738
57.252008,14,2666.152772
52.756449,13,2666.185566
57.487444,14,2666.221766
52.830126,13,2666.253464
53.26866,13,2666.286145
57.845305,14,2666.321436
57.422402,14,2666.356126
53.697836,13,2666.38677
53.586598,13,2666.418271
52.610629,13,2666.451803
52.784871,13,2666.483579
53.164606,13,2666.514704
56.636612,14,2666.553035
56.435183,14,2666.601324
57.154463,14,2666.636494
57.238411,14,2666.671686
53.092994,13,2666.701274
57.756131,14,2666.734606
59.242447,14,2666.773042
56.54147,14,2666.807683
57.377395,14,2666.840657
52.98019,13,2666.871076
52.237593,13,2666.902747
52.606705,13,2666.937314
49.292841,13,2666.975414
52.558217,13,2667.006582
52.779036,13,2667.038328
53.214566,13,2667.069581
50.453109,14,2667.10163
57.639791,14,2667.134465
52.875222,13,2667.166464
52.836649,13,2667.198065
52.954146,13,2667.22911
50.452057,13,2667.260387
57.328417,14,2667.296995
57.387676,14,2667.331809
52.86974,13,2667.363452
51.591411,13,2667.395477
58.097385,14,2667.428654
52.424324,13,2667.460505
50.760478,14,2667.493396
53.059265,13,2667.529102
53.279476,13,2667.563717
57.31657,14,2667.597946
57.672045,14,2667.633785
52.628201,13,2667.666162
56.960419,14,2667.700722
52.727908,13,2667.73263
53.162328,13,2667.765646
52.741849,13,2667.799468
55.126797,14,2667.835901
57.374862,14,2667.87121
57.161586,14,2667.906831
57.002376,14,2667.940902
53.274901,13,2667.972883
51.794496,13,2668.007181
56.76961,14,2668.045049
52.482661,13,2668.078197
53.053371,13,2668.109541
53.08319,13,2668.140455
54.833941,14,2668.174663
55.081848,14,2668.208116
57.050556,14,2668.240851
52.96093,14,2668.277858
57.226821,14,2668.3136
51.407955,13,2668.347759
52.6654,13,2668.379477
52.758513,13,2668.40934
58.971282,14,2668.442497
51.707008,13,2668.472643
52.587459,13,2668.507761
54.912109,14,2668.543919
53.290788,13,2668.577429
51.852105,13,2668.609972
53.369767,13,2668.642025
53.309086,13,2668.674896
52.619922,13,2668.709039
52.238357,13,2668.738812
58.911527,14,2668.771122
52.41608,13,2668.805183
52.729771,13,2668.841115
53.031473,13,2668.877599
51.908386,13,2668.90822
54.585478,14,2668.94213
57.231472,14,2668.975439
52.809768,13,2669.005632
57.756284,14,2669.040103
53.018559,13,2669.071336
57.25454,14,2669.105591
57.551203,14,2669.140088
55.392673,14,2669.177649
53.46216,13,2669.20828
57.210387,14,2669.241216
54.127845,14,2669.275191
53.732628,13,2669.30772
57.403163,14,2669.341807
54.487311,14,2669.377711
52.768687,13,2669.411391
57.638147,14,2669.445257
56.370965,14,2669.486784
53.338356,13,2669.521197
52.813355,13,2669.552877
57.617562,14,2669.58725
56.52131,14,2669.620799
57.653499,14,2669.655339
52.79816,13,2669.687125
53.19715,13,2669.718643
56.378652,14,2669.756007
52.714378,13,2669.787335
57.128631,14,2669.819741
54.226143,13,2669.850219
53.356068,13,2669.882627
52.933995,13,2669.915446
57.014422,14,2669.953598
52.380347,13,2669.98553
51.872614,13,2670.015422
52.422503,13,2670.046794
52.523146,13,2670.077811
56.622095,14,2670.110739
57.547505,14,2670.14244
53.042567,13,2670.174159
52.606702,13,2670.205392
52.738201,13,2670.237014
56.999938,14,2670.269985
51.419085,13,2670.303061
51.058795,13,2670.337274
58.845606,14,2670.369318
57.384657,14,2670.403152
53.005908,13,2670.434602
57.27829,14,2670.472616
53.919265,13,2670.503426
57.107639,14,2670.537343
54.690766,14,2670.56997
57.1422,14,2670.604004
56.612262,14,2670.639177
55.594436,14,2670.674019
53.334718,13,2670.709548
56.888376,14,2670.744758
51.885777,13,2670.777094
53.227273,13,2670.809834
53.253307,13,2670.840895
52.824478,13,2670.87141
58.035738,14,2670.904192
52.56504,13,2670.933495
52.661054,13,2670.964685
57.451428,14,2671.027147
56.404004,14,2671.06275
54.657774,14,2671.096546
52.60068,13,2671.125638
52.611886,13,2671.156959
57.234915,14,2671.191383
52.71705,13,2671.222005
56.854474,14,2671.255349
51.981177,13,2671.285461
57.161917,14,2671.317693
51.019576,13,2671.348191
57.513039,14,2671.382219
50.095286,13,2671.412751
57.17209,14,2671.4477
53.294807,13,2671.480378
52.784179,13,2671.512681
57.381172,14,2671.54882
50.746791,13,2671.581215
51.412475,13,2671.614817
57.43364,14,2671.647653
53.830553,14,2671.681372
56.369379,14,2671.719869
53.565917,13,2671.751502
53.291986,13,2671.786262
51.959808,13,2671.820342
52.720002,13,2671.852897
52.834207,14,2671.888131
54.108625,13,2671.919306
56.971321,14,2671.952164
52.95031,13,2671.983043
53.079756,13,2672.013716
57.700482,14,2672.0488
51.79941,13,2672.082865
52.264862,13,2672.113864
53.460311,13,2672.145699
53.052852,13,2672.177767
57.561338,14,2672.211746
53.220708,13,2672.242592
59.116773,14,2672.276594
51.993072,13,2672.308032
52.702911,13,2672.339539
51.96422,13,2672.371438
51.409171,13,2672.403056
52.937592,13,2672.435874
50.495306,13,2672.465716
53.904615,13,2672.499548
55.947449,14,2672.538383
56.222685,14,2672.57296
52.54069,13,2672.607535
57.034445,14,2672.64181
53.028852,13,2672.672332
58.198744,14,2672.709699
53.094033,13,2672.74118
52.908774,13,2672.773163
51.869765,13,2672.805789
54.19783,13,2672.836998
52.535353,13,2672.86968
52.734819,13,2672.901366
51.879734,13,2672.933068
56.74611,14,2672.966825
52.566747,13,2672.999131
57.868562,14,2673.033217
57.436232,14,2673.066753
56.802646,14,2673.101005
51.055718,13,2673.135215
53.671746,13,2673.165524
51.432693,13,2673.199985
59.043655,14,2673.234584
52.57587,13,2673.265943
56.718051,14,2673.300285
52.245705,13,2673.331706
52.857344,13,2673.363815
57.29927,14,2673.397732
50.181433,13,2673.428868
57.600301,14,2673.462398
53.063611,13,2673.496805
57.5217,14,2673.535022
57.416497,14,2673.570881
57.292473,14,2673.605044
54.065988,13,2673.635662
52.957916,13,2673.669067
57.068869,14,2673.706398
50.424282,13,2673.742579
52.731113,13,2673.773449
51.861051,13,2673.805494
52.646607,13,2673.838871
57.33979,14,2673.874787
57.836951,14,2673.909081
58.264877,14,2673.943204
52.837433,13,2673.974734
57.406453,14,2674.00879
52.833139,13,2674.040123
52.784429,13,2674.071538
52.458388,13,2674.102319
50.876561,13,2674.133811
57.886515,14,2674.167984
52.422598,13,2674.20165
52.787643,13,2674.232722
52.995032,13,2674.264067
57.806466,14,2674.29854
57.775803,14,2674.331517
53.080851,13,2674.361551
52.709371,13,2674.393172
52.502593,13,2674.424671
52.568178,13,2674.455816
52.701802,13,2674.492317
51.166339,13,2674.524744
53.56772,13,2674.555061
57.709049,14,2674.591059
52.504424,13,2674.626651
52.706456,13,2674.661139
53.194207,13,2674.696477
53.04548,13,2674.729401
53.269301,13,2674.761926
57.617308,14,2674.800275
52.757195,13,2674.832361
56.935816,14,2674.866274
56.831739,14,2674.901621
55.748273,14,2674.937191
57.00394,14,2674.973793
52.937452,13,2675.007338
57.463872,14,2675.042137
53.036208,13,2675.076961
57.869214,14,2675.113068
57.477254,14,2675.151271
56.952811,14,2675.187587
57.516095,14,2675.222992
53.35517,13,2675.256861
56.362035,14,2675.292727
57.282835,14,2675.327236
53.211401,13,2675.35902
52.844204,13,2675.390331
55.8545,14,2675.428363
55.249644,14,2675.468353
57.446663,14,2675.503243
52.782028,13,2675.538258
53.181589,13,2675.569555
57.524369,14,2675.603245
56.215231,14,2675.637142
59.00012,14,2675.670677
52.735745,13,2675.702433
53.307676,13,2675.737617
59.039596,14,2675.776648
52.98507,13,2675.812863
53.084669,13,2675.844669
57.703084,14,2675.879031
52.807383,13,2675.91097
56.495476,14,2675.94467
52.16567,13,2675.975982
57.757173,14,2676.014725
53.117555,13,2676.048292
50.188932,13,2676.080061
57.881225,14,2676.116639
53.095408,13,2676.182228
53.587637,13,2676.214549
53.049662,13,2676.248838
52.992142,13,2676.279595
52.684016,13,2676.315375
52.043399,13,2676.346689
56.033604,14,2676.379834
52.695001,13,2676.41135
57.985098,14,2676.445092
52.650213,13,2676.478569
49.080564,13,2676.512558
52.566036,13,2676.547819
51.692373,13,2676.583508
53.76901,13,2676.627123
51.686115,13,2676.658954
53.584392,13,2676.690742
56.578126,14,2676.72703
51.749923,13,2676.762047
57.636226,14,2676.796474
53.264368,13,2676.830141
52.464638,13,2676.861576
56.295926,14,2676.895112
56.452541,14,2676.929037
57.417435,14,2676.962596
58.053651,14,2676.999576
53.731213,13,2677.033042
57.703711,14,2677.067279
54.500371,14,2677.098076
58.085439,14,2677.129972
52.113066,13,2677.163462
53.32246,13,2677.195119
50.304805,13,2677.227333
55.145313,14,2677.264717
57.448607,14,2677.298725
54.084743,13,2677.329549
56.420346,14,2677.366497
57.207553,14,2677.400153
56.975661,14,2677.434046
52.628255,13,2677.462538
50.717361,13,2677.493532
56.993545,14,2677.527617
51.966879,13,2677.55954
53.18176,13,2677.590944
53.093208,13,2677.623861
50.482963,13,2677.65538
58.004418,14,2677.689156
58.000452,14,2677.723094
57.237648,14,2677.756742
57.920738,14,2677.789689
55.407286,13,2677.818377
57.468824,14,2677.853696
50.379783,13,2677.885879
56.63531,14,2677.921022
52.497783,13,2677.951014
52.835906,13,2677.980409
53.565534,13,2678.012018
53.275891,13,2678.043094
57.628835,14,2678.078855
56.091622,14,2678.119453
52.344777,13,2678.150111
59.471648,14,2678.186027
56.433949,14,2678.221967
52.647272,13,2678.254265
57.994539,14,2678.288559
52.58555,13,2678.320664
57.228238,14,2678.355386
55.694473,14,2678.387795
52.451032,13,2678.421149
57.818655,14,2678.460057
57.39739,14,2678.495507
53.90596,13,2678.527656
56.699267,14,2678.561387
52.648503,13,2678.592232
59.386738,14,2678.625062
53.674919,13,2678.65515
55.390769,14,2678.688488
55.780923,14,2678.723021
53.347434,13,2678.754921
52.636464,13,2678.785549
53.010376,13,2678.817213
53.124836,13,2678.848956
57.114496,14,2678.882235
52.488881,13,2678.913938
57.857114,14,2678.949412
51.944772,13,2678.984457
51.525549,13,2679.019118
51.436634,13,2679.050439
57.58903,14,2679.084432
58.034013,14,2679.120831
51.89575,13,2679.152003
52.752275,13,2679.182838
57.55517,14,2679.219604
52.812189,13,2679.249296
52.977272,13,2679.280366
50.123494,13,2679.312773
54.667102,14,2679.346096
59.862277,14,2679.379438
53.169492,13,2679.410853
58.153501,14,2679.444254
49.518419,13,2679.478593
57.691387,14,2679.513219
57.152992,14,2679.546579
53.269032,13,2679.578414
52.952902,13,2679.610505
53.635238,13,2679.642146
53.548334,13,2679.673503
54.298651,13,2679.705191
52.420236,13,2679.736844
56.357932,14,2679.770278
51.790032,13,2679.80657
52.842934,13,2679.837898
58.140766,14,2679.869622
58.180218,14,2679.902831
56.640103,14,2679.93669
55.516352,14,2679.971736
52.472504,13,2680.007768
55.501305,13,2680.041554
53.127137,13,2680.072999
54.873427,14,2680.106513
54.388639,13,2680.143066
53.198653,13,2680.173755
56.734166,14,2680.208276
57.522945,14,2680.241892
52.428125,13,2680.276225
58.540431,14,2680.312158
57.82564,14,2680.345843
53.465743,13,2680.377281
51.795575,13,2680.409254
53.739848,13,2680.440383
52.158,13,2680.471331
53.108212,13,2680.502323
57.086425,14,2680.538983
49.904168,13,2680.570851
52.229269,13,2680.602638
50.32601,13,2680.633947
56.863121,14,2680.668129
52.729784,13,2680.69992
57.062365,14,2680.734042
53.197235,13,2680.765229
56.051539,14,2680.802104
51.056722,13,2680.835182
53.507415,14,2680.871652
54.422475,14,2680.907152
57.413026,14,2680.940625
57.558503,14,2680.975516
51.616957,13,2681.011391
52.585537,13,2681.044768
57.786558,14,2681.080383
52.744501,13,2681.111281
55.070902,14,2681.14511
52.771808,13,2681.177424
53.90493,13,2681.212835
51.609811,13,2681.245797
52.966597,13,2681.305637
60.000803,14,2681.341535
53.730193,13,2681.373586
54.130054,14,2681.407728
56.551698,14,2681.442449
59.98613,14,2681.479038
58.750599,14,2681.514727
54.533277,14,2681.547905
59.032966,14,2681.580779
53.172925,13,2681.615151
54.68237,14,2681.649083
59.677301,14,2681.682599
57.855595,14,2681.715897
56.811046,14,2681.749224
56.419005,14,2681.781698
59.463374,14,2681.817709
57.571466,14,2681.855112
56.126755,14,2681.890627
59.396906,14,2681.929052
58.982186,14,2681.967216
54.459656,14,2682.003689
60.038164,14,2682.039966
58.540044,14,2682.077456
51.51527,13,2682.113813
52.808072,13,2682.149808
53.840778,13,2682.184555
52.804536,13,2682.218962
53.141652,13,2682.254137
50.158523,13,2682.291169
55.568047,13,2682.324143
57.923996,14,2682.360403
59.817722,14,2682.396279
59.50123,14,2682.435294
52.607256,13,2682.468356
58.817414,14,2682.503781
52.74578,13,2682.537232
60.13711,14,2682.571775
52.687588,13,2682.603157
57.061636,14,2682.637691
52.747452,13,2682.671279
58.406737,14,2682.705014
57.393606,14,2682.737556
52.92001,13,2682.769182
60.208169,14,2682.802748
51.702936,13,2682.833574
59.914748,14,2682.867035
59.834545,14,2682.899532
53.950573,13,2682.930352
56.223287,14,2682.963844
59.395318,14,2682.997416
58.493962,14,2683.031543
59.896182,14,2683.065169
52.788712,13,2683.096577
58.284573,14,2683.135563
57.308457,14,2683.171828
58.110405,14,2683.208888
57.486333,14,2683.244308
56.540619,14,2683.279431
58.485996,14,2683.313198
60.147963,14,2683.359557
59.38291,14,2683.394936
59.692146,14,2683.43094
60.033853,14,2683.465617
56.536613,14,2683.499228
52.930724,13,2683.530834
53.495922,13,2683.567075
57.428439,14,2683.602372
53.783968,13,2683.634999
56.559193,14,2683.669425
56.373309,14,2683.705052
60.134065,14,2683.740652
57.309165,14,2683.774013
52.922539,13,2683.803532
55.383532,13,2683.833656
53.554408,14,2683.867091
52.814449,13,2683.898254
58.363965,14,2683.931123
58.436101,14,2683.967121
60.067987,14,2684.004236
58.144163,14,2684.035453
59.068348,14,2684.068451
59.610828,14,2684.102164
59.898853,14,2684.135054
53.579436,13,2684.167635
56.856724,14,2684.20234
52.912935,13,2684.235594
54.276555,13,2684.268438
52.993809,14,2684.303054
59.647312,14,2684.336317
59.531219,14,2684.369646
53.091373,13,2684.400558
60.046122,14,2684.433304
59.984648,14,2684.468095
52.740701,13,2684.504101
56.804417,14,2684.540205
53.333693,13,2684.573985
57.654556,14,2684.61032
53.073407,13,2684.652044
52.47747,13,2684.685695
57.333993,14,2684.722142
52.771911,13,2684.75477
53.450286,13,2684.791564
52.198943,13,2684.822202
53.334298,13,2684.851347
57.925967,14,2684.884135
60.274217,14,2684.917418
53.128368,13,2684.953351
53.675591,13,2684.985965
53.053852,13,2685.017288
53.184125,13,2685.048031
60.173228,14,2685.081256
55.522903,13,2685.11106
53.094046,13,2685.146954
52.664879,13,2685.179056
52.271388,13,2685.210525
59.348557,14,2685.244013
57.50249,14,2685.277929
59.675692,14,2685.316266
57.658865,14,2685.349799
57.12969,14,2685.381365
56.693448,14,2685.418289
57.637643,14,2685.458299
55.151902,13,2685.48835
55.464028,13,2685.517825
56.828008,14,2685.550337
53.079807,13,2685.581106
58.087529,14,2685.615203
54.66562,13,2685.648499
60.207602,14,2685.684074
59.795311,14,2685.717195
57.041737,14,2685.751074
53.580227,13,2685.783432
52.922452,13,2685.817552
56.956969,14,2685.852181
57.259247,14,2685.885198
59.994458,14,2685.918659
59.856098,14,2685.951365
60.100272,14,2685.984159
54.820294,14,2686.016899
53.149784,13,2686.048043
57.226855,14,2686.079982
60.009879,14,2686.112599
59.93894,14,2686.145804
58.006189,14,2686.179983
60.084559,14,2686.213248
59.841936,14,2686.246252
59.735793,14,2686.279299
55.576961,13,2686.310279
60.125497,14,2686.344309
52.687662,13,2686.377243
58.423419,14,2686.436966
59.751525,14,2686.471438
59.322158,14,2686.503348
59.009761,14,2686.536278
57.042451,14,2686.568753
58.57514,14,2686.601115
54.166286,13,2686.63202
