#{"t_start": 1744238897.0996728, "env_id": "Humanoid-v5"}
r,l,t
67.459998,18,4168.213051
216.290192,50,4168.34256
168.890437,41,4168.446606
213.555426,52,4168.579155
78.271468,20,4168.635363
70.651505,18,4168.679615
63.575626,17,4168.721848
66.766465,17,4168.765101
202.095466,47,4168.889177
175.624001,41,4168.998759
155.599766,38,4169.098157
67.751814,18,4169.144662
65.081175,16,4169.184726
67.093201,17,4169.227156
64.068167,17,4169.269043
176.287594,44,4169.386924
63.435078,17,4169.42699
64.530715,18,4169.470905
164.822256,44,4169.58445
62.369406,16,4169.62782
65.953002,17,4169.673282
187.387574,49,4169.80052
90.526868,23,4169.862817
67.654817,18,4169.907895
194.104786,49,4170.052038
66.395828,17,4170.094042
162.979272,43,4170.200577
66.862801,17,4170.240489
150.658587,42,4170.350755
178.814526,43,4170.465866
67.787661,17,4170.509392
74.907312,19,4170.555509
65.569974,17,4170.597604
66.269716,17,4170.638607
64.053116,18,4170.683665
76.429324,20,4170.733477
196.581837,48,4170.870704
65.305231,17,4170.923906
72.879105,20,4170.981059
64.970782,17,4171.027084
219.96228,53,4171.173373
79.712855,21,4171.231962
193.060158,46,4171.360915
64.118666,17,4171.403215
190.046691,49,4171.534132
186.984843,48,4171.662766
68.708056,18,4171.707273
112.868403,28,4171.778109
171.130359,43,4171.887737
196.637259,47,4172.020477
69.604013,19,4172.072572
65.03647,16,4172.111938
67.025457,17,4172.156233
68.142871,17,4172.204458
64.246775,17,4172.247352
71.021567,18,4172.292098
65.886038,19,4172.338587
153.934264,38,4172.436201
66.817274,17,4172.483773
148.483015,36,4172.575544
67.266055,16,4172.61869
79.78657,20,4172.6745
65.230377,17,4172.737967
59.9365,17,4172.779096
66.744108,18,4172.825295
64.104043,18,4172.867874
65.081249,17,4172.909757
104.938702,26,4172.976795
71.610614,19,4173.025306
65.740358,17,4173.068737
68.969447,18,4173.11811
66.066446,17,4173.160568
63.753197,17,4173.19916
64.062834,17,4173.24141
64.862713,17,4173.283501
63.397144,17,4173.327262
64.55419,16,4173.366366
217.265943,51,4173.495178
65.474722,16,4173.537747
189.96184,49,4173.666373
230.29774,55,4173.805352
65.779259,16,4173.843926
76.649718,20,4173.893857
65.24015,16,4173.930915
64.614242,17,4173.975619
60.755681,16,4174.016282
65.860021,18,4174.062817
152.975202,41,4174.176432
188.577608,46,4174.298159
65.887168,17,4174.340034
84.131023,22,4174.394936
65.440082,17,4174.436508
67.103582,17,4174.476689
66.072436,17,4174.519463
79.348594,20,4174.569208
82.275414,21,4174.622913
62.567285,18,4174.669337
68.118298,16,4174.707889
65.709113,17,4174.749793
68.628026,18,4174.802016
76.970577,20,4174.855711
228.614205,53,4174.992851
87.416079,24,4175.058531
67.079144,17,4175.098931
198.087141,51,4175.231606
64.76297,17,4175.273343
63.463913,17,4175.33542
206.39439,51,4175.462564
66.125333,17,4175.503814
65.935026,17,4175.545669
64.763477,18,4175.590577
63.230445,17,4175.630712
64.049406,17,4175.674152
61.453153,17,4175.715691
186.390625,46,4175.844212
72.195791,19,4175.898791
59.733826,18,4175.944171
205.964615,51,4176.07421
81.249672,21,4176.127112
59.676062,17,4176.169094
169.946925,43,4176.282716
77.936348,20,4176.331906
65.619311,17,4176.376127
68.092531,17,4176.416234
123.646351,31,4176.494716
158.360255,40,4176.602897
179.097221,45,4176.722352
72.660439,19,4176.769703
179.410723,45,4176.884481
62.017513,16,4176.923571
64.011121,16,4176.962948
173.372688,42,4177.07371
68.388488,17,4177.115952
67.923084,17,4177.157486
62.328628,17,4177.206288
76.178164,19,4177.257133
66.419038,17,4177.302212
68.235921,18,4177.349853
78.088608,20,4177.405052
59.728626,17,4177.446824
279.890869,69,4177.623371
70.137169,19,4177.669606
65.928637,17,4177.710824
132.463857,32,4177.794477
85.510433,22,4177.845913
64.416519,17,4177.887309
65.232091,17,4177.931332
65.886928,17,4177.992342
139.952382,35,4178.079419
177.431228,45,4178.192714
66.50488,17,4178.233367
76.195678,20,4178.282633
68.054473,17,4178.327778
193.24867,47,4178.446705
82.611012,21,4178.499086
62.633585,17,4178.539967
62.918219,16,4178.579332
158.50275,43,4178.695344
60.177982,17,4178.742177
198.68901,47,4178.864886
65.987025,18,4178.910743
65.504526,18,4178.955899
73.115745,19,4179.004547
67.816956,17,4179.045113
65.154622,17,4179.086475
97.313963,25,4179.150132
68.456821,17,4179.19214
197.757709,49,4179.322928
354.466876,82,4179.548313
67.174153,17,4179.592618
74.511809,19,4179.63975
60.141058,16,4179.678752
65.831427,17,4179.719314
64.651098,18,4179.764469
72.518242,19,4179.813933
159.063725,42,4179.923988
181.453088,45,4180.042073
180.410027,46,4180.162357
195.643215,48,4180.288609
74.001086,19,4180.336172
75.084344,20,4180.385761
67.752774,18,4180.436048
63.118553,17,4180.481052
195.37202,47,4180.608763
65.267347,17,4180.677718
63.708009,17,4180.721169
64.509257,17,4180.763164
184.369986,48,4180.883604
188.743188,46,4181.012506
66.419393,18,4181.05652
60.826891,17,4181.097761
80.641139,21,4181.154311
180.456496,47,4181.272267
62.295499,16,4181.314866
66.570932,17,4181.369176
64.534851,16,4181.408292
204.117867,49,4181.545476
65.035298,17,4181.592891
70.829847,18,4181.638087
63.059709,16,4181.677776
214.247914,52,4181.810355
67.168304,17,4181.852163
193.815141,47,4181.972826
65.944029,18,4182.018377
64.807822,17,4182.06272
65.199473,17,4182.103597
64.410144,18,4182.14839
64.987053,17,4182.19036
70.182943,18,4182.235098
66.831794,17,4182.277109
64.927051,17,4182.319095
73.543446,19,4182.365999
70.691996,18,4182.410885
201.833091,50,4182.548522
269.159448,62,4182.711644
66.078156,19,4182.758623
170.130895,41,4182.864769
65.254274,17,4182.906762
63.803702,16,4182.9469
72.23817,19,4182.993539
87.017254,23,4183.051056
73.568666,19,4183.100497
61.372275,18,4183.145263
75.022839,19,4183.192276
202.631475,49,4183.338467
78.475955,20,4183.38807
92.812205,24,4183.447975
85.490695,22,4183.506778
76.220116,20,4183.556753
72.069378,19,4183.605038
177.596982,44,4183.733382
63.760894,17,4183.775753
67.855298,18,4183.823589
65.277712,17,4183.86833
239.671897,53,4184.009462
115.658804,33,4184.097749
199.039467,51,4184.229849
62.183909,17,4184.272007
66.970048,17,4184.314948
96.699345,24,4184.375468
69.172152,18,4184.419965
168.409384,42,4184.528165
68.053741,17,4184.569636
68.009981,18,4184.616363
66.734251,19,4184.666491
67.906407,17,4184.709039
66.964513,18,4184.753736
175.756517,46,4184.870631
62.127247,16,4184.909234
65.515447,16,4184.948569
155.915684,42,4185.05632
67.722517,17,4185.105105
65.887802,18,4185.155842
64.604819,16,4185.201621
146.386113,38,4185.302052
66.742529,17,4185.346892
195.962329,49,4185.475729
102.685364,27,4185.543866
144.816497,38,4185.639405
66.395985,17,4185.68157
62.201326,17,4185.721627
68.558953,17,4185.767017
65.859269,17,4185.807805
63.361407,18,4185.854803
172.632426,44,4185.987524
64.303329,16,4186.025828
66.096231,18,4186.069268
195.378884,49,4186.191821
67.280639,17,4186.235642
64.845508,16,4186.278868
193.905759,50,4186.407177
65.534746,16,4186.446144
67.332982,17,4186.488364
66.080875,17,4186.530295
67.769229,18,4186.575105
67.597879,18,4186.620139
62.700164,18,4186.664782
65.63979,18,4186.70912
64.767242,17,4186.750696
65.357763,16,4186.790957
63.703319,17,4186.840515
65.778153,17,4186.888123
258.821832,64,4187.070891
67.641973,17,4187.114206
64.867611,18,4187.161996
58.425994,17,4187.202118
65.647101,16,4187.240853
69.761831,18,4187.285823
67.663971,18,4187.334218
64.351716,18,4187.377975
77.568669,20,4187.428051
73.333782,19,4187.477332
60.369831,16,4187.520018
70.574541,19,4187.567512
64.245114,17,4187.614221
67.050704,18,4187.657395
73.3043,19,4187.70223
68.162233,18,4187.746459
71.424997,19,4187.79434
75.337848,20,4187.847871
66.596681,17,4187.89729
187.467903,49,4188.029511
66.59241,17,4188.072428
62.46807,17,4188.114506
195.965931,48,4188.235332
79.294746,20,4188.285273
190.586987,47,4188.410058
64.957142,17,4188.451225
67.750908,18,4188.496038
66.74151,17,4188.537997
216.717201,52,4188.689031
70.575215,19,4188.741884
66.043442,17,4188.784967
70.481887,18,4188.82848
64.781829,19,4188.874963
184.007295,47,4188.998729
67.30873,18,4189.043806
205.80808,51,4189.170915
79.242662,21,4189.222747
207.628124,52,4189.35676
65.844503,17,4189.398676
244.343766,63,4189.564953
62.630063,17,4189.607461
64.349447,18,4189.655384
91.211388,23,4189.714048
197.233759,50,4189.85814
62.665577,17,4189.900135
66.66232,17,4189.942698
65.341655,16,4189.984478
69.412982,18,4190.036931
66.293264,17,4190.081953
68.359226,17,4190.125141
70.327749,19,4190.174083
68.921497,18,4190.22329
152.994774,42,4190.332602
66.156242,17,4190.373849
63.638225,17,4190.415736
203.989024,52,4190.556052
266.801033,63,4190.721771
66.216309,17,4190.762648
59.371465,16,4190.801
66.391147,17,4190.842347
65.224138,17,4190.881732
76.560662,20,4190.946499
68.248038,18,4190.989094
76.966075,21,4191.048546
65.374575,17,4191.095576
153.28322,39,4191.194629
65.322869,17,4191.23813
80.00475,21,4191.291451
153.521496,39,4191.409125
67.614343,18,4191.452738
64.49153,16,4191.489598
65.668421,18,4191.535075
63.682731,18,4191.582963
245.241932,60,4191.741862
168.820635,44,4191.860334
60.779354,17,4191.902524
62.032137,17,4191.945222
76.819926,20,4191.994928
64.083289,16,4192.033519
68.156819,17,4192.07566
67.83669,17,4192.11764
68.715776,18,4192.162444
66.037661,16,4192.201247
190.971488,48,4192.323882
68.676177,18,4192.368452
225.279882,55,4192.512856
66.358436,17,4192.550421
66.467362,17,4192.590274
163.693214,42,4192.705095
66.024547,17,4192.746421
66.610468,17,4192.786453
65.909485,17,4192.827333
64.501697,17,4192.868715
82.513659,21,4192.917801
65.308359,18,4192.962044
68.296309,18,4193.006262
79.4172,21,4193.057826
63.840164,17,4193.099025
67.957095,19,4193.145683
69.392451,18,4193.189857
63.926256,17,4193.240556
65.4084,16,4193.28281
68.176347,18,4193.32923
66.906055,17,4193.372717
62.461287,17,4193.41871
66.266206,18,4193.462287
64.469598,17,4193.503873
66.670859,17,4193.54477
66.067906,17,4193.589002
63.743064,17,4193.630258
65.013993,17,4193.676044
59.663341,17,4193.715614
60.729208,18,4193.759995
64.568205,17,4193.801018
224.008472,58,4193.969634
64.78683,18,4194.016194
84.321672,22,4194.070955
66.434376,17,4194.113156
67.60851,17,4194.153877
241.493266,60,4194.313283
67.209215,16,4194.350771
66.906138,17,4194.395286
64.383299,16,4194.434397
200.666678,47,4194.554813
68.311453,18,4194.597507
194.321569,46,4194.713534
67.711791,17,4194.757835
104.231353,27,4194.825736
227.787631,57,4194.991393
66.50488,17,4195.036473
67.313473,18,4195.0881
70.703211,19,4195.142161
188.14061,47,4195.278844
65.26886,17,4195.326625
188.085037,49,4195.465967
174.309321,45,4195.583051
63.587491,17,4195.624768
71.843128,19,4195.675214
245.374659,58,4195.82463
194.959374,52,4195.955922
64.210859,17,4195.996994
78.468442,21,4196.049476
67.90346,17,4196.091643
178.503933,44,4196.209426
65.816754,16,4196.24894
72.463565,19,4196.296443
90.590718,23,4196.357058
137.909709,37,4196.463455
68.175049,18,4196.512449
64.752685,16,4196.563399
156.965628,41,4196.695195
198.749224,52,4196.825657
201.194218,49,4196.956251
75.260629,19,4197.002759
64.732818,16,4197.039767
65.513237,17,4197.080438
175.456438,43,4197.19031
147.304133,39,4197.288372
66.622389,18,4197.331973
100.458485,25,4197.396888
63.880778,17,4197.436894
63.741079,17,4197.477571
66.850233,17,4197.519274
63.282767,17,4197.563701
67.603446,17,4197.605879
82.725114,22,4197.665405
188.888105,45,4197.782065
80.174867,21,4197.845872
150.210949,38,4197.944203
70.796437,18,4197.989359
66.577821,18,4198.034137
66.411634,17,4198.076593
79.317986,21,4198.127705
63.860081,18,4198.17186
64.888241,17,4198.218841
69.623465,18,4198.264053
62.852834,17,4198.308504
59.459106,16,4198.350368
95.84645,25,4198.420346
66.952931,18,4198.468615
67.526571,17,4198.511523
65.051195,16,4198.550196
64.225166,16,4198.589172
196.494986,47,4198.711077
64.457404,17,4198.752415
66.788365,18,4198.797266
63.025323,16,4198.835905
66.324547,17,4198.877259
183.04035,46,4198.998337
70.125895,19,4199.045872
65.552985,16,4199.08481
63.951749,17,4199.127212
65.98739,16,4199.16569
72.472248,19,4199.212872
169.881197,43,4199.342691
80.312294,21,4199.394207
209.552945,50,4199.523475
201.933842,49,4199.659934
64.904748,18,4199.708737
196.160817,51,4199.851781
159.466802,41,4199.958402
64.660992,17,4199.999828
62.65922,17,4200.043147
65.007602,17,4200.087383
60.991621,16,4200.125884
69.023688,17,4200.165399
70.277513,19,4200.212252
66.364711,17,4200.253461
65.699036,18,4200.297644
67.397539,17,4200.339165
171.908658,44,4200.454973
60.37844,19,4200.507512
63.014446,17,4200.548826
65.086547,17,4200.593561
225.681573,59,4200.7466
97.518379,24,4200.806836
69.016916,18,4200.85133
60.708643,16,4200.889379
64.636211,17,4200.938362
60.955094,17,4200.981376
64.457843,18,4201.02914
68.353412,18,4201.07755
62.498577,17,4201.122718
147.132873,38,4201.217549
65.394388,17,4201.261958
235.148464,57,4201.416796
99.007991,26,4201.48304
153.173273,43,4201.592366
147.193667,40,4201.697775
60.663916,17,4201.739207
65.710186,18,4201.783286
67.840147,17,4201.823934
203.41893,51,4201.974659
65.626778,16,4202.012206
64.99184,16,4202.055377
68.4528,16,4202.097918
68.100376,18,4202.141396
170.088788,43,4202.251945
161.273382,41,4202.354803
63.6296,17,4202.402706
187.994673,46,4202.526957
168.904062,45,4202.641091
133.478573,37,4202.740336
64.949116,16,4202.78072
182.30112,45,4202.90903
178.422923,48,4203.040976
171.008906,44,4203.151876
205.836391,49,4203.278978
68.1755,18,4203.32287
189.555455,46,4203.439711
59.682019,16,4203.478429
187.467522,47,4203.595114
62.746122,17,4203.640089
207.83669,50,4203.774654
159.516486,43,4203.884988
199.061914,48,4204.007831
187.788199,46,4204.126343
221.542867,55,4204.2731
291.010416,70,4204.462352
64.29683,17,4204.503317
202.425588,49,4204.653794
63.135017,16,4204.693214
65.946755,16,4204.734184
138.625727,36,4204.826028
209.0978,49,4204.955117
65.218096,17,4204.998426
69.550653,18,4205.044929
208.15387,51,4205.193594
68.359918,16,4205.232736
74.284636,19,4205.278925
65.109379,17,4205.321391
65.313689,17,4205.36667
190.038698,45,4205.488165
80.911997,22,4205.543742
64.178097,18,4205.58849
189.528971,46,4205.71228
65.034628,16,4205.756281
69.525937,17,4205.803442
65.901434,16,4205.843963
68.531755,18,4205.893581
217.721357,51,4206.031741
64.516842,17,4206.080944
65.074768,18,4206.130115
67.764848,18,4206.175642
169.064725,44,4206.292565
191.732312,49,4206.429077
186.457853,47,4206.551681
64.640398,17,4206.59283
61.631462,17,4206.635523
66.088083,16,4206.678625
68.928781,18,4206.722622
61.482663,16,4206.761739
181.875448,47,4206.882824
67.927029,18,4206.936811
73.936063,19,4206.982215
64.285009,16,4207.020957
63.423712,18,4207.065856
82.020876,21,4207.117274
66.284384,17,4207.158123
136.268417,37,4207.263487
64.345184,18,4207.309516
62.849097,17,4207.373037
191.551752,48,4207.497662
65.691819,16,4207.536718
172.221608,43,4207.645874
70.788039,18,4207.694876
61.64365,16,4207.737097
66.328758,17,4207.778927
203.030499,50,4207.904801
65.190346,16,4207.943403
229.379596,58,4208.095137
199.383969,50,4208.22259
65.81779,16,4208.263989
62.001156,17,4208.304988
69.448695,18,4208.34916
192.150269,50,4208.478409
68.805656,18,4208.525388
145.303459,38,4208.618706
184.425117,45,4208.732606
66.741578,16,4208.770077
159.148267,41,4208.873784
186.790575,47,4208.994782
66.34453,18,4209.040003
179.246041,45,4209.159263
62.909095,16,4209.196643
66.336857,16,4209.239961
193.051973,47,4209.366153
66.94867,18,4209.413937
66.152188,17,4209.456071
57.748381,17,4209.497341
61.334719,17,4209.538753
217.015155,51,4209.681571
209.147597,51,4209.81181
203.627108,49,4209.938626
66.914524,18,4210.00252
66.549043,17,4210.043571
65.849469,17,4210.084888
64.109819,17,4210.129014
218.888867,53,4210.273453
63.506046,17,4210.314236
62.364287,16,4210.356467
219.745172,55,4210.497696
124.82295,36,4210.595758
65.274114,17,4210.64144
63.825769,16,4210.681669
64.318839,16,4210.720902
62.917438,17,4210.7624
255.44491,64,4210.930058
187.124807,46,4211.049801
65.960235,18,4211.097718
189.911339,46,4211.220579
179.061606,44,4211.334479
173.266461,43,4211.443749
185.854412,47,4211.56743
226.153707,57,4211.722668
64.234746,18,4211.767152
162.395247,41,4211.869213
181.626604,46,4211.985586
66.033062,16,4212.024203
64.642752,17,4212.066089
65.801592,17,4212.107975
188.002182,46,4212.231438
66.084633,17,4212.273551
149.446622,37,4212.36808
67.530147,17,4212.409896
67.617949,17,4212.457901
64.752898,16,4212.502498
78.319886,20,4212.555166
59.017224,17,4212.599595
138.290229,35,4212.716453
66.364407,17,4212.759175
204.23394,50,4212.889472
64.573557,17,4212.931205
63.520774,16,4212.969681
69.041382,18,4213.014213
63.443158,18,4213.060194
210.251241,52,4213.206089
66.154172,17,4213.249139
61.209404,17,4213.297529
179.981667,46,4213.416143
65.125028,17,4213.460852
66.001179,17,4213.507077
62.626953,16,4213.5482
65.028247,17,4213.591897
65.364546,18,4213.639206
66.659613,17,4213.681339
184.798641,46,4213.802737
65.727265,16,4213.842339
65.298652,17,4213.885009
69.379297,18,4213.931404
65.028647,17,4213.98829
63.412875,18,4214.034011
168.62643,45,4214.151562
66.996508,18,4214.195902
231.431505,56,4214.340719
66.478244,17,4214.384158
66.256363,18,4214.431165
167.41219,42,4214.544776
69.837378,18,4214.589132
178.673573,45,4214.703798
65.810431,16,4214.74342
136.412359,39,4214.8419
65.5047,17,4214.885218
144.180972,39,4214.986017
199.201248,54,4215.128757
64.727233,17,4215.17078
154.698598,41,4215.273287
67.337732,17,4215.315576
128.070983,36,4215.430411
64.964659,18,4215.47672
65.451941,18,4215.517581
66.145072,17,4215.559143
191.234631,47,4215.687532
63.295906,17,4215.731647
225.45553,56,4215.887776
60.938392,16,4215.925087
206.087822,49,4216.052067
64.314613,17,4216.093792
148.0048,39,4216.191373
63.090231,17,4216.232831
67.296698,17,4216.278457
63.798231,18,4216.325184
177.618651,46,4216.44224
195.308017,50,4216.573779
67.231955,18,4216.617498
64.183803,17,4216.657786
184.114765,45,4216.781755
64.15648,17,4216.824753
176.7021,44,4216.936733
64.76483,16,4216.976435
65.83204,17,4217.019978
193.991121,48,4217.140346
213.346066,54,4217.276376
66.750523,17,4217.318375
173.639976,44,4217.429394
66.429786,17,4217.469893
141.069747,34,4217.557744
66.731693,17,4217.599318
60.336102,17,4217.64169
63.670772,17,4217.683651
71.999608,19,4217.736663
148.54293,39,4217.836533
65.573687,17,4217.877693
60.536248,16,4217.916355
65.5661,17,4217.958195
66.698085,17,4218.022217
189.6511,45,4218.140186
64.851142,18,4218.184191
65.015803,16,4218.222036
68.486566,19,4218.26826
66.421952,17,4218.314451
135.421439,34,4218.40115
65.878381,16,4218.440759
167.403494,42,4218.545272
139.028344,34,4218.638666
142.276824,37,4218.732687
67.292518,18,4218.776498
206.096704,51,4218.916406
67.606109,18,4218.962937
67.053504,17,4219.009562
177.558919,45,4219.130812
89.530685,23,4219.186423
176.280026,44,4219.299555
65.575894,16,4219.339125
65.014375,17,4219.38089
109.249304,34,4219.468052
195.087953,48,4219.589072
66.186604,17,4219.636774
85.31638,22,4219.695852
60.969733,16,4219.73426
64.692146,16,4219.773844
67.680274,17,4219.816339
66.280495,18,4219.862441
177.278094,44,4219.976032
64.213175,16,4220.015454
196.269217,49,4220.146456
75.456426,20,4220.20597
67.909956,18,4220.251717
180.513085,47,4220.37949
67.2468,18,4220.423877
180.729808,44,4220.535556
200.633517,49,4220.682968
186.445454,48,4220.807736
131.346472,32,4220.888762
65.594767,17,4220.93708
175.262525,44,4221.052648
66.967756,18,4221.097677
63.306584,17,4221.139926
177.751169,44,4221.266611
61.810967,17,4221.308942
72.818445,19,4221.355587
162.85653,43,4221.46589
63.737172,16,4221.505122
79.424271,21,4221.556522
63.068383,17,4221.597375
199.490244,48,4221.721159
137.528213,33,4221.807046
113.895744,29,4221.879627
208.131538,51,4222.025648
152.296026,40,4222.137596
63.008089,16,4222.180303
69.388657,18,4222.227927
68.639736,18,4222.274571
66.094593,17,4222.317359
66.552139,17,4222.360938
125.025928,32,4222.441755
67.17503,17,4222.487908
65.79377,17,4222.528989
73.323868,21,4222.581651
64.122782,16,4222.620284
115.524218,29,4222.693988
67.173796,18,4222.739891
64.09691,16,4222.781193
181.301891,44,4222.893214
148.827268,37,4222.987717
61.099246,17,4223.029345
63.448763,17,4223.071583
84.742062,22,4223.126949
72.772489,19,4223.173369
66.764712,18,4223.220423
158.621865,40,4223.346129
121.862281,31,4223.420625
65.491146,17,4223.459488
66.926007,17,4223.500658
129.262701,36,4223.59074
144.62474,38,4223.68744
72.739426,19,4223.733836
194.891589,47,4223.854931
79.117223,21,4223.914805
84.106384,22,4223.985023
67.652581,17,4224.027332
111.069437,28,4224.09834
65.907121,17,4224.140184
65.674126,16,4224.182934
160.042118,41,4224.297672
73.375209,19,4224.345147
116.134329,29,4224.420334
65.862572,18,4224.464186
62.199215,17,4224.506255
74.876932,20,4224.556274
65.668137,18,4224.60409
71.410562,18,4224.653182
134.932032,38,4224.750035
185.99715,45,4224.871013
122.791727,36,4224.970316
65.688521,16,4225.009726
73.226917,20,4225.059469
63.560296,17,4225.101073
126.523447,32,4225.182191
146.509653,37,4225.280346
66.878789,17,4225.324696
62.400869,17,4225.369349
180.953013,46,4225.491088
67.674182,18,4225.535542
65.836925,17,4225.576918
187.076304,48,4225.700714
78.385957,21,4225.751758
76.419532,21,4225.801923
66.302765,17,4225.844085
137.251687,34,4225.930336
120.041424,30,4226.030329
219.73324,54,4226.17798
139.64233,40,4226.280124
63.413646,16,4226.31835
73.11151,19,4226.366281
199.232804,48,4226.490514
77.718681,21,4226.5464
76.351083,20,4226.595494
62.516002,17,4226.638102
70.602292,18,4226.682626
116.087725,35,4226.769858
125.87074,36,4226.863075
76.237905,22,4226.91835
119.179642,30,4226.993782
68.927999,18,4227.039147
131.743635,32,4227.120252
78.821778,22,4227.175467
121.163087,30,4227.251543
121.169777,31,4227.329744
70.958841,20,4227.379853
130.437877,38,4227.47905
66.567557,18,4227.522715
62.855636,17,4227.566274
65.857726,17,4227.611079
163.43155,40,4227.709967
69.251507,18,4227.751904
88.421605,23,4227.828273
118.781541,30,4227.901558
116.197534,29,4227.979067
117.689398,30,4228.057125
135.042201,36,4228.150338
67.26557,18,4228.195803
72.531871,19,4228.246931
68.240989,18,4228.292832
68.125062,18,4228.338045
129.506098,32,4228.423081
62.421461,17,4228.467251
66.609136,17,4228.511345
63.816213,16,4228.552666
133.273631,32,4228.639052
121.39887,36,4228.752825
148.89458,42,4228.860301
114.983426,28,4228.929565
133.620388,38,4229.024495
122.047185,34,4229.110992
158.204677,41,4229.219368
83.041539,23,4229.277037
64.601983,17,4229.320432
63.061227,17,4229.363817
67.620571,17,4229.406222
130.812764,33,4229.489268
188.120524,44,4229.598642
120.755423,31,4229.676113
64.160088,17,4229.718935
177.304903,43,4229.835525
180.781265,44,4229.949239
84.488086,23,4230.007746
167.750262,42,4230.118035
125.030927,30,4230.196087
74.174785,19,4230.251032
70.531614,19,4230.30353
68.590559,17,4230.351583
68.294722,17,4230.393604
105.881328,31,4230.480328
67.767695,17,4230.524874
138.618315,39,4230.625949
113.284368,33,4230.715102
127.342187,31,4230.801305
193.717008,47,4230.928426
68.160225,18,4230.986829
122.508905,35,4231.093139
132.138475,32,4231.182421
176.164861,44,4231.295753
72.229004,19,4231.352021
70.474256,18,4231.421986
124.424862,35,4231.514946
76.273733,20,4231.562972
70.557872,18,4231.60843
74.54891,19,4231.662457
68.344085,17,4231.705629
129.130871,37,4231.80524
105.491866,30,4231.883804
136.51069,39,4231.986904
65.456153,17,4232.029168
62.561668,17,4232.071223
74.863867,20,4232.121344
73.99224,19,4232.168142
100.543606,28,4232.239095
75.769821,20,4232.289407
67.241042,18,4232.334088
138.103465,34,4232.422683
121.2779,35,4232.52118
66.243931,17,4232.564038
143.656848,35,4232.654733
66.598729,17,4232.696957
127.963472,36,4232.786806
149.377027,36,4232.87848
125.750274,36,4232.977833
121.526614,30,4233.057836
83.84226,21,4233.109207
128.639875,37,4233.201955
155.911435,39,4233.300792
67.25808,18,4233.348445
63.397388,19,4233.401166
131.76637,33,4233.487883
83.937613,24,4233.550207
121.444202,35,4233.647059
122.323621,33,4233.730572
70.664712,18,4233.774261
157.516315,39,4233.873879
65.399046,18,4233.91824
111.426838,28,4233.989921
140.306656,35,4234.104016
122.514341,34,4234.192758
163.706217,40,4234.299324
108.115968,27,4234.366843
108.834189,32,4234.449986
158.366954,43,4234.566104
122.904848,34,4234.654021
68.390714,17,4234.694816
107.838799,27,4234.764446
125.706003,36,4234.875636
181.833767,49,4235.013754
121.384043,32,4235.105163
136.815284,36,4235.199433
127.387737,35,4235.288148
151.440871,37,4235.381358
69.709528,18,4235.424925
77.305951,22,4235.488312
71.820803,19,4235.537139
118.541332,32,4235.622578
135.174154,34,4235.710407
117.650065,33,4235.796465
71.961909,19,4235.844702
117.982674,30,4235.921507
62.692573,16,4235.960546
67.72256,17,4236.002772
66.709032,18,4236.047882
159.009001,39,4236.15322
122.635285,35,4236.246499
74.990449,20,4236.295927
146.19546,37,4236.401803
89.178997,24,4236.462861
126.53258,31,4236.539963
109.933332,31,4236.623472
92.501291,26,4236.689336
72.833335,20,4236.735813
127.114368,32,4236.834362
147.553135,36,4236.922127
106.062083,30,4236.996286
107.353547,29,4237.068704
131.829095,39,4237.175481
109.17439,30,4237.250908
76.644082,20,4237.29836
97.458209,27,4237.366034
127.528854,34,4237.452845
125.355484,32,4237.533926
140.816936,37,4237.636553
73.961653,19,4237.687542
109.723718,28,4237.763119
100.148147,28,4237.83604
126.455118,35,4237.927874
117.013738,30,4238.005623
122.401296,31,4238.090088
114.519708,33,4238.180374
135.555616,38,4238.286039
143.746577,40,4238.386272
115.205449,32,4238.463669
130.615567,32,4238.542796
179.649441,48,4238.66707
98.845688,28,4238.736815
111.760965,31,4238.811021
117.936795,29,4238.884073
113.427572,30,4238.964783
122.461001,34,4239.05583
137.448739,39,4239.156352
119.037048,30,4239.239975
131.455081,37,4239.339534
108.092522,29,4239.412616
98.84356,28,4239.50319
112.419286,29,4239.579566
136.963251,38,4239.67393
108.399527,28,4239.743522
106.281698,29,4239.818486
130.340703,37,4239.913298
107.755136,30,4239.988688
101.787044,27,4240.056129
100.977666,27,4240.123977
115.380564,29,4240.200585
105.565677,29,4240.274175
92.536095,25,4240.340834
127.419337,34,4240.425273
119.948962,31,4240.502496
123.995886,34,4240.593205
114.172955,30,4240.671532
109.397975,29,4240.74402
132.902695,33,4240.828218
114.399028,31,4240.911572
121.150687,34,4241.016232
118.570658,31,4241.093302
78.068547,21,4241.145508
134.293008,38,4241.250943
128.31917,32,4241.336341
114.169202,29,4241.417928
116.29212,32,4241.500031
125.629187,36,4241.591688
124.551616,35,4241.68055
102.662072,28,4241.753849
92.815458,26,4241.820729
110.897661,32,4241.907399
101.137176,28,4241.97874
120.675371,31,4242.053949
111.754241,28,4242.141952
102.932223,28,4242.209091
96.355371,25,4242.271139
108.15606,29,4242.345163
126.761681,35,4242.43877
99.320207,27,4242.512804
102.964477,30,4242.589523
96.06754,26,4242.656582
95.736151,26,4242.72925
101.240877,28,4242.79954
103.477633,28,4242.869345
122.304761,33,4242.953068
69.447119,18,4242.999579
96.410478,27,4243.067088
108.559141,31,4243.144341
92.888546,26,4243.207685
118.034139,33,4243.292475
109.701412,30,4243.368413
116.152043,33,4243.450709
