#{"t_start": 1744223519.426337, "env_id": "Humanoid-v5"}
r,l,t
61.95874,15,2422.640913
69.031137,16,2422.679448
67.623011,16,2422.720737
63.683935,15,2422.75686
61.761925,15,2422.791553
63.772906,15,2422.827128
63.440478,15,2422.863099
64.250847,15,2422.898561
64.165473,15,2422.936091
68.376979,16,2422.976844
65.740371,16,2423.014341
64.628127,15,2423.049052
63.960905,15,2423.084637
69.168983,16,2423.122947
63.325514,15,2423.158367
61.563855,15,2423.193826
60.111228,15,2423.230228
65.60887,16,2423.272668
64.302626,16,2423.310616
66.848313,16,2423.348902
63.316907,15,2423.384591
72.972201,17,2423.425589
67.753361,16,2423.462768
63.465399,15,2423.497394
60.098016,15,2423.533061
67.015451,16,2423.57091
67.263767,16,2423.607198
68.026977,16,2423.648019
63.729896,15,2423.685702
65.555981,16,2423.723131
68.509086,16,2423.790826
61.56225,15,2423.826895
68.403663,16,2423.865304
65.72653,16,2423.903111
69.670721,16,2423.941548
63.855682,16,2423.978606
63.255719,15,2424.014685
67.474011,18,2424.059644
65.062763,15,2424.095361
62.47847,15,2424.13206
68.982412,16,2424.170573
63.71916,15,2424.206296
63.416921,15,2424.242452
66.999608,16,2424.285028
64.592882,15,2424.328375
65.898777,16,2424.369834
68.931766,16,2424.410792
64.901799,15,2424.446229
64.805545,15,2424.483078
62.32366,15,2424.521286
69.206497,16,2424.560492
62.475834,15,2424.599761
62.310632,15,2424.635042
68.257817,16,2424.672688
67.657297,16,2424.710619
65.064476,20,2424.758398
67.070051,16,2424.796138
64.760993,15,2424.830613
67.992493,16,2424.875677
63.336043,15,2424.913111
64.577153,15,2424.950312
64.970594,15,2424.987977
67.42585,16,2425.0284
67.234133,19,2425.080938
67.970044,16,2425.119266
65.3004,16,2425.158488
65.601956,16,2425.196504
64.072684,15,2425.232063
68.744622,16,2425.270626
63.263269,15,2425.305167
67.524392,16,2425.34196
61.097038,15,2425.376706
68.31479,16,2425.416719
68.486894,16,2425.455127
67.441868,16,2425.493455
64.641888,15,2425.529056
66.212645,16,2425.567401
67.97407,16,2425.605632
68.585779,16,2425.651901
68.780461,16,2425.694145
60.579654,15,2425.733187
68.271733,16,2425.7762
67.043597,16,2425.813951
67.93992,16,2425.852046
67.609794,16,2425.891809
69.804434,18,2425.939218
69.517709,16,2425.983164
66.91092,16,2426.021811
60.844554,15,2426.05903
65.189721,15,2426.094551
62.21368,15,2426.130408
63.023512,15,2426.16604
69.338741,16,2426.204096
66.527888,16,2426.241184
63.776426,15,2426.278473
66.052826,16,2426.316439
64.530943,15,2426.352809
63.739197,15,2426.388073
67.756641,16,2426.427688
62.965058,15,2426.468726
69.024921,16,2426.509064
69.505357,16,2426.54711
69.4299,16,2426.584429
67.845437,16,2426.622071
68.869306,16,2426.659515
69.313558,16,2426.703933
68.565796,16,2426.742631
67.512138,16,2426.779958
69.169827,16,2426.817684
63.810565,15,2426.853159
69.36196,16,2426.891735
69.467953,16,2426.929042
63.082319,15,2426.968267
66.888025,16,2427.013006
68.821756,16,2427.051838
69.694552,16,2427.089659
65.04114,15,2427.124104
68.236084,16,2427.164214
66.067841,16,2427.203982
63.773368,15,2427.239387
63.086992,15,2427.275198
67.503126,16,2427.312722
69.15791,16,2427.351513
67.943337,16,2427.391138
68.609841,16,2427.430042
69.247053,16,2427.468008
67.387143,16,2427.509598
68.965755,16,2427.546615
64.796044,15,2427.582032
67.81773,16,2427.618881
65.876227,16,2427.656396
64.778631,15,2427.692798
64.839024,15,2427.727809
66.893572,16,2427.765639
67.014037,16,2427.803898
67.68655,16,2427.842037
67.519299,16,2427.879977
63.928442,15,2427.915713
68.761654,16,2427.95383
64.252782,16,2427.991929
64.446993,16,2428.032474
68.409353,16,2428.075123
66.639994,16,2428.112454
66.960777,16,2428.151093
69.247096,16,2428.192039
63.197406,15,2428.232374
64.111468,15,2428.270919
64.152501,16,2428.309675
63.941283,15,2428.344149
63.579549,15,2428.379499
64.27553,15,2428.41505
68.020068,16,2428.452449
69.482825,16,2428.490977
66.804569,16,2428.534343
64.783649,15,2428.57681
68.655599,16,2428.619041
67.114271,16,2428.658364
69.440901,16,2428.697311
69.04885,16,2428.736362
63.015775,15,2428.771803
66.514916,16,2428.809568
63.485676,15,2428.871379
63.342598,16,2428.908936
69.220105,16,2428.946403
65.519792,16,2428.984648
68.116809,16,2429.02263
69.537978,16,2429.060794
63.82281,15,2429.099127
63.334819,15,2429.134432
63.563468,15,2429.171992
69.780393,16,2429.209978
64.665877,15,2429.24489
62.717953,15,2429.283934
68.274383,16,2429.323671
63.239103,15,2429.359197
64.90681,15,2429.394301
68.150515,16,2429.436035
68.330257,16,2429.473681
68.409811,16,2429.511336
64.756051,15,2429.554801
67.204596,16,2429.595277
69.326982,16,2429.641926
64.700359,15,2429.678613
68.404436,16,2429.716793
67.558211,16,2429.754902
64.330975,15,2429.795693
65.615045,16,2429.836759
64.36946,15,2429.871917
63.94836,15,2429.907176
63.633743,15,2429.941614
69.098056,16,2429.979509
65.302212,15,2430.012761
67.83385,16,2430.050085
65.000301,15,2430.085483
69.079583,16,2430.123399
67.972762,16,2430.166475
67.557875,16,2430.203971
68.143506,16,2430.239658
62.781398,15,2430.275382
69.635046,16,2430.313291
69.107125,16,2430.352413
64.295957,15,2430.387246
64.580885,15,2430.423293
66.481214,16,2430.461056
69.402753,16,2430.498976
64.827874,15,2430.546142
64.704363,15,2430.581599
66.707246,16,2430.619718
65.227463,15,2430.659539
67.000942,16,2430.702527
64.831599,15,2430.738385
59.573955,15,2430.776703
68.671493,16,2430.814694
68.650838,16,2430.857035
67.168739,19,2430.907521
62.7452,15,2430.94279
63.466926,15,2430.97848
63.6156,15,2431.019003
68.567411,16,2431.060926
64.403372,15,2431.096687
66.799097,16,2431.140377
64.735844,15,2431.179542
63.517602,16,2431.220628
68.264516,16,2431.261584
64.62871,15,2431.299162
68.930166,16,2431.339052
69.390551,16,2431.3779
67.818208,16,2431.418677
66.709428,16,2431.459478
69.364794,16,2431.49666
63.07547,15,2431.532064
68.372745,16,2431.570073
64.628235,15,2431.605894
68.39249,16,2431.643966
64.364856,15,2431.678797
69.155376,16,2431.718103
67.234219,16,2431.756422
64.839291,15,2431.791878
65.130204,15,2431.826921
67.878871,16,2431.864759
67.285355,16,2431.902551
68.477965,16,2431.940583
69.067721,16,2431.979097
67.377363,16,2432.016847
63.313603,15,2432.053692
63.324003,15,2432.0872
68.225582,16,2432.125477
66.127636,16,2432.163739
65.884791,16,2432.202436
63.080841,16,2432.240389
63.378133,15,2432.281089
67.985933,16,2432.3222
65.019345,15,2432.358298
62.700389,15,2432.394853
68.038714,16,2432.432784
64.910984,15,2432.466212
59.473583,15,2432.499724
62.703408,15,2432.534795
68.6933,16,2432.571336
69.700767,16,2432.608882
69.625579,16,2432.645366
67.966491,16,2432.68317
68.992804,16,2432.72067
67.686232,16,2432.762969
66.588077,16,2432.803365
62.013236,15,2432.840132
63.841007,15,2432.878567
66.175456,16,2432.916849
69.416795,16,2432.954164
65.651998,16,2432.991731
64.365899,15,2433.027694
69.176476,16,2433.065118
63.717188,15,2433.100301
64.926641,15,2433.133802
64.206935,15,2433.168545
61.771513,15,2433.206336
64.8924,15,2433.246097
66.977226,16,2433.283833
59.711189,15,2433.31947
62.907418,15,2433.357125
62.396997,15,2433.393686
63.322274,16,2433.4318
62.243378,15,2433.466769
63.858049,15,2433.50119
64.70901,16,2433.539365
60.311144,15,2433.573205
63.819462,15,2433.608504
68.282389,16,2433.650653
63.307539,16,2433.694029
63.626666,15,2433.729184
63.0842,15,2433.764546
63.503045,15,2433.799004
64.272489,15,2433.862454
64.105434,15,2433.90015
68.551685,16,2433.938112
67.263671,16,2433.976854
64.962789,15,2434.013126
64.58073,15,2434.048362
69.227389,16,2434.085207
64.860591,15,2434.121683
66.641488,16,2434.162222
68.780035,16,2434.199819
61.982082,15,2434.235413
64.536431,15,2434.270197
71.232629,20,2434.318482
63.491362,15,2434.358217
64.266376,15,2434.397942
64.489883,15,2434.433184
68.292134,16,2434.474236
63.652304,15,2434.511318
67.520335,16,2434.550591
67.637739,16,2434.590311
63.015503,15,2434.62782
64.577499,15,2434.665505
67.641647,16,2434.703069
69.273822,16,2434.741485
69.088309,16,2434.77941
67.997935,16,2434.817964
64.435616,15,2434.854223
64.93896,15,2434.889259
67.921514,16,2434.929772
64.13658,15,2434.964638
64.992624,15,2435.001867
64.294137,15,2435.038266
67.102125,16,2435.077048
67.776703,16,2435.115304
67.739785,16,2435.152965
62.463301,15,2435.187282
68.811097,16,2435.225835
64.275904,15,2435.262951
62.843301,15,2435.303517
63.010107,15,2435.339294
66.302722,19,2435.385836
61.67772,15,2435.423792
69.267974,16,2435.46581
61.621964,15,2435.504566
62.373842,15,2435.538929
66.24801,16,2435.576362
66.893759,17,2435.61622
68.619396,16,2435.663253
64.794865,15,2435.718091
69.828012,16,2435.75654
63.066376,15,2435.793177
68.660734,16,2435.832953
68.336891,16,2435.872556
68.142006,16,2435.913096
65.119834,15,2435.950495
63.229045,15,2435.989547
68.066752,16,2436.034808
63.34711,15,2436.071759
69.740334,16,2436.109448
60.085297,15,2436.144725
69.522366,16,2436.183456
66.529511,16,2436.224122
68.305191,16,2436.261791
61.952243,15,2436.29643
68.895006,16,2436.335395
64.178476,15,2436.3712
64.569442,15,2436.406575
62.323254,15,2436.441853
62.779128,15,2436.475532
69.612916,16,2436.514715
68.268665,16,2436.55322
63.725903,15,2436.58865
66.791928,16,2436.626352
63.441278,15,2436.662989
69.301144,16,2436.702207
64.057918,15,2436.736118
65.12746,16,2436.774517
59.338399,15,2436.810019
66.464715,16,2436.848777
65.000674,15,2436.884075
66.201253,16,2436.921676
65.174541,15,2436.956664
66.216458,16,2436.994693
64.278617,15,2437.030614
66.434912,16,2437.07628
64.90879,15,2437.113002
66.823023,16,2437.15425
69.0332,16,2437.209795
61.75691,15,2437.248733
64.751093,15,2437.287526
68.689326,16,2437.325594
67.942481,16,2437.364861
65.823989,16,2437.403086
62.968262,15,2437.439994
64.364537,16,2437.478441
64.871391,15,2437.514436
64.181102,15,2437.551651
67.642331,16,2437.591508
64.601876,15,2437.629323
63.749037,15,2437.669757
67.170557,16,2437.712209
63.932746,15,2437.752435
66.338105,16,2437.793809
64.74442,15,2437.832374
63.480933,15,2437.871349
67.486049,16,2437.908537
66.935443,16,2437.945848
62.559196,15,2437.980303
60.988176,15,2438.01532
67.612652,16,2438.055916
63.528042,15,2438.090405
66.733583,16,2438.130702
68.123661,16,2438.166816
68.228704,16,2438.203946
63.149425,15,2438.239031
63.819011,15,2438.275404
62.738484,15,2438.311028
65.108174,15,2438.346823
65.34689,16,2438.385311
64.47014,15,2438.420917
69.455266,16,2438.460045
68.873383,16,2438.498117
63.997066,16,2438.534233
63.255662,16,2438.572239
61.695295,15,2438.606501
62.642588,15,2438.645141
64.965095,16,2438.685779
67.624826,16,2438.723435
66.289378,16,2438.761013
62.228419,15,2438.796465
69.392686,16,2438.834293
66.823559,16,2438.87249
62.957071,15,2438.935487
64.48334,15,2438.970543
63.988348,15,2439.006428
63.631281,15,2439.04159
60.267811,15,2439.079807
69.75396,16,2439.117919
63.993858,15,2439.153269
64.855813,15,2439.191184
63.725857,15,2439.231676
69.195278,16,2439.268693
67.330319,16,2439.307605
64.78719,15,2439.34311
62.083292,15,2439.378667
61.70345,15,2439.41451
66.644557,16,2439.45247
69.197107,16,2439.490796
68.238858,16,2439.528589
64.527888,15,2439.56382
68.282944,16,2439.601525
69.268391,16,2439.639544
65.238468,15,2439.674388
60.563782,15,2439.710609
69.051831,16,2439.750648
69.554487,16,2439.791067
66.474005,16,2439.828692
64.404819,15,2439.864703
63.734226,15,2439.900413
66.284275,16,2439.940699
67.814912,16,2439.983051
69.126189,16,2440.020797
69.357095,16,2440.061115
67.716413,16,2440.099183
63.408688,15,2440.134393
64.946209,16,2440.172605
64.512547,15,2440.208853
69.22057,16,2440.247932
69.610295,16,2440.288626
64.409413,15,2440.324127
64.697709,15,2440.360185
64.92959,15,2440.394764
67.591001,16,2440.431693
64.049462,15,2440.467534
64.416775,15,2440.502288
69.112403,16,2440.540746
65.016963,15,2440.575499
63.153947,15,2440.612119
64.717045,15,2440.647059
66.925301,16,2440.684047
65.969444,16,2440.721992
63.90026,15,2440.757958
64.01048,15,2440.794933
65.821413,16,2440.832764
63.260989,15,2440.873905
63.392282,15,2440.910072
63.77083,15,2440.947174
66.45958,16,2440.992169
62.557535,15,2441.030702
69.42099,16,2441.068602
68.938244,16,2441.105685
60.24307,15,2441.141665
68.211121,16,2441.178868
64.328773,15,2441.214608
64.762709,15,2441.249154
61.74925,15,2441.285289
69.084356,16,2441.327899
65.141901,15,2441.366887
62.960185,15,2441.402602
64.234128,15,2441.438972
64.885745,15,2441.477154
67.202597,16,2441.518247
69.301349,16,2441.556432
68.332004,16,2441.594296
62.578561,15,2441.629347
64.959313,15,2441.66463
64.970568,15,2441.699476
68.38831,16,2441.736852
63.044497,15,2441.77652
63.113173,15,2441.813544
64.940681,15,2441.850731
66.909471,16,2441.889172
68.212773,16,2441.926534
64.094513,15,2441.962936
65.250569,16,2442.00688
62.964664,15,2442.043523
65.738346,16,2442.082334
65.780074,16,2442.120756
60.063428,15,2442.155548
63.592964,15,2442.190363
64.23481,15,2442.225254
64.132583,15,2442.261237
64.044488,15,2442.296376
67.219414,16,2442.334776
63.06037,15,2442.373626
64.423139,15,2442.409391
69.124324,16,2442.44691
69.078978,16,2442.484809
70.364998,17,2442.525896
62.298077,15,2442.566705
66.983175,16,2442.607172
68.947417,16,2442.645039
68.545027,16,2442.683319
67.932531,16,2442.720775
65.065039,15,2442.754283
61.488006,15,2442.789367
65.867167,16,2442.827493
60.998721,15,2442.862576
63.812086,15,2442.899637
61.930597,15,2442.942896
61.845655,15,2442.980119
63.707394,15,2443.014241
63.557318,15,2443.049493
68.661504,16,2443.087857
64.542274,15,2443.123554
64.83657,15,2443.158852
67.982785,16,2443.196816
68.984802,16,2443.234985
65.356719,16,2443.273014
63.949099,15,2443.308199
67.27627,16,2443.345701
68.242294,16,2443.383359
65.546475,16,2443.425572
63.170245,16,2443.464369
64.30566,15,2443.500232
68.43708,16,2443.538046
64.162454,15,2443.573592
67.510638,16,2443.612106
62.135262,15,2443.647744
65.287997,15,2443.683229
64.377653,15,2443.717854
64.392277,15,2443.752976
59.227684,15,2443.787773
64.888109,15,2443.822408
68.223224,16,2443.888028
64.800015,15,2443.922742
62.242324,15,2443.961024
62.980377,15,2443.996626
62.226594,15,2444.03189
62.140034,15,2444.07227
63.892838,15,2444.109152
63.555239,15,2444.143915
65.279602,16,2444.184028
68.741219,16,2444.222492
66.707524,16,2444.261542
63.633609,15,2444.296398
63.485605,15,2444.331552
67.998142,16,2444.369388
66.117604,16,2444.409748
62.901368,15,2444.449213
61.61578,15,2444.489125
66.407346,16,2444.527175
64.155026,15,2444.561938
64.372868,15,2444.597103
64.459363,15,2444.633407
64.143253,15,2444.669007
67.867366,16,2444.711087
62.031959,15,2444.759066
64.544095,15,2444.795084
64.81816,15,2444.830999
63.90735,16,2444.870285
65.299454,16,2444.908529
63.241585,15,2444.949086
63.586382,15,2444.990017
67.014277,16,2445.032719
64.371925,15,2445.069183
69.502562,16,2445.10702
68.370409,16,2445.145281
64.411726,15,2445.180772
62.094939,15,2445.216119
64.845118,15,2445.251524
64.894264,15,2445.288462
61.403307,15,2445.323978
64.491993,15,2445.359076
61.904492,15,2445.395671
63.160066,15,2445.431659
63.82089,15,2445.467739
62.885125,15,2445.504065
64.767931,15,2445.538683
63.726841,15,2445.577564
68.350673,16,2445.620505
63.153689,15,2445.664575
60.84485,15,2445.708577
64.923291,15,2445.747498
68.335043,16,2445.788996
63.250698,15,2445.827837
64.244542,15,2445.863956
64.239068,15,2445.899248
63.893951,15,2445.934253
63.68407,15,2445.96987
63.200003,15,2446.006141
69.525803,16,2446.042611
68.812182,16,2446.083143
66.616925,16,2446.127512
64.027509,15,2446.165633
63.233638,15,2446.200472
64.375501,15,2446.234922
62.856857,15,2446.269918
62.133425,15,2446.305181
64.745754,15,2446.340348
64.614186,15,2446.375091
64.746646,15,2446.410635
61.867782,15,2446.44445
62.249567,15,2446.478978
69.328564,16,2446.515987
63.093478,15,2446.554954
64.262918,15,2446.591204
63.344358,15,2446.626833
66.8012,16,2446.663517
66.707923,16,2446.69944
68.735084,16,2446.742705
69.362932,16,2446.779824
61.794961,15,2446.815881
63.974844,15,2446.849804
67.562076,16,2446.885965
67.787167,16,2446.926882
66.784102,16,2446.963014
63.339171,15,2446.996733
61.588851,15,2447.032952
69.504089,16,2447.073335
64.815557,15,2447.107781
64.142262,15,2447.145982
70.045443,16,2447.185627
61.923847,15,2447.224823
65.271384,16,2447.266459
64.985217,15,2447.302087
62.886521,16,2447.340496
62.879469,15,2447.377023
69.238811,16,2447.420301
59.908502,15,2447.457858
64.31374,15,2447.493562
62.931309,15,2447.529682
68.91939,16,2447.566537
64.892623,15,2447.601252
65.879286,16,2447.653796
65.070025,15,2447.691882
65.224586,15,2447.727094
68.228646,16,2447.764851
63.586159,15,2447.799636
66.527125,16,2447.838318
60.445973,15,2447.873805
64.805371,15,2447.911273
62.147199,15,2447.950854
63.174218,15,2447.987432
66.533648,16,2448.030195
64.628951,15,2448.065394
61.029729,15,2448.101155
68.162866,16,2448.139227
62.948679,15,2448.176002
61.577018,15,2448.213754
69.283973,16,2448.251399
63.03092,15,2448.287132
69.882068,16,2448.324538
60.285062,15,2448.35954
64.689605,15,2448.395093
64.151081,15,2448.43164
66.147067,16,2448.468965
65.14926,15,2448.505661
66.625533,16,2448.544243
64.530207,15,2448.578945
67.766518,16,2448.616327
62.390387,15,2448.652019
61.712088,15,2448.68811
63.934048,15,2448.727321
63.199701,15,2448.763042
61.991978,15,2448.79885
68.924746,16,2448.836051
64.462147,15,2448.872141
68.860286,16,2448.93581
61.849497,15,2448.970257
65.067327,15,2449.00463
64.692332,15,2449.039714
62.95445,15,2449.074512
60.309546,15,2449.109591
60.117762,15,2449.144235
68.635303,16,2449.180936
69.61246,16,2449.217457
67.880135,16,2449.258343
64.772214,15,2449.295504
64.870593,15,2449.330457
68.703232,16,2449.368514
67.535815,16,2449.406316
63.244927,15,2449.441988
69.029812,16,2449.47802
61.027135,15,2449.51485
63.415863,15,2449.552774
62.171487,15,2449.588569
62.675357,15,2449.623901
68.848567,16,2449.66167
63.377898,15,2449.696141
69.094875,16,2449.735385
65.063295,15,2449.777728
64.826,15,2449.821087
69.029283,16,2449.862494
63.195381,16,2449.899667
67.67574,16,2449.93731
64.038384,15,2449.973183
68.144091,16,2450.011209
68.745043,16,2450.048775
65.108193,15,2450.087947
67.64438,16,2450.125679
63.757821,15,2450.160304
62.812933,15,2450.197178
63.794836,15,2450.235289
67.874725,16,2450.272998
63.474464,15,2450.309849
66.374591,16,2450.349244
62.800206,15,2450.387963
62.379597,15,2450.431889
62.110407,15,2450.468685
62.567731,15,2450.505138
68.656461,16,2450.543936
64.609341,15,2450.582211
68.315982,16,2450.623231
61.436108,15,2450.662378
63.984339,15,2450.697219
64.87326,15,2450.73246
64.748222,15,2450.76675
64.663761,15,2450.801555
63.752614,15,2450.838876
63.084954,16,2450.87689
60.384146,15,2450.911498
63.965457,15,2450.947451
62.539854,15,2450.983349
65.035352,15,2451.021121
59.936995,15,2451.062389
62.990339,15,2451.101797
63.877939,15,2451.136647
64.669423,15,2451.171117
64.625003,15,2451.206272
63.662105,15,2451.241693
69.622969,16,2451.28011
68.482912,16,2451.317394
66.450118,16,2451.356162
68.537162,16,2451.396223
67.631037,16,2451.434572
67.962037,16,2451.47207
64.56669,15,2451.508075
65.653911,16,2451.54514
63.796748,15,2451.580574
67.134388,16,2451.619312
62.10351,15,2451.654509
62.307169,15,2451.689577
64.618993,15,2451.724705
64.76284,15,2451.759946
67.663285,16,2451.797945
58.446536,15,2451.836208
68.305341,16,2451.874828
61.098735,15,2451.913139
62.610046,15,2451.947028
62.09212,15,2451.982476
65.50784,16,2452.020393
59.924411,15,2452.057982
67.481059,16,2452.095736
64.842822,15,2452.131215
63.346765,16,2452.169287
66.474608,16,2452.208213
66.03351,16,2452.248771
64.651567,15,2452.28683
66.393653,16,2452.323745
63.510516,15,2452.359801
69.243039,16,2452.398007
68.385776,16,2452.437514
62.858261,15,2452.472457
69.312421,16,2452.510209
63.491202,15,2452.544982
69.272224,16,2452.582551
64.726196,15,2452.618963
65.040474,15,2452.657135
69.442735,16,2452.694685
69.181401,16,2452.733612
62.835814,15,2452.769341
61.608242,15,2452.807692
68.930043,16,2452.849143
61.645296,15,2452.884497
63.917433,15,2452.91942
63.105777,15,2452.955095
59.487035,15,2452.990158
60.2062,15,2453.025538
64.698388,15,2453.060961
68.290439,16,2453.099061
64.140037,15,2453.136942
63.332001,15,2453.170916
62.315254,15,2453.20594
61.69057,15,2453.240469
62.156436,15,2453.277816
65.663523,16,2453.317832
61.812927,15,2453.353358
64.656142,15,2453.389122
60.35993,15,2453.425054
64.204453,15,2453.459832
65.81142,16,2453.501023
64.015496,15,2453.535877
65.069019,15,2453.571859
64.303752,15,2453.609138
63.083045,16,2453.648577
65.40011,16,2453.691592
64.623222,15,2453.728869
64.035586,15,2453.766437
63.230291,15,2453.806551
63.45573,15,2453.842806
62.767429,15,2453.907318
63.006992,16,2453.944084
63.434401,15,2453.978373
65.065777,15,2454.014227
60.533872,15,2454.053125
63.7532,15,2454.093287
68.792468,16,2454.139459
62.831414,15,2454.175883
61.304384,15,2454.21535
64.310784,15,2454.252168
68.342293,16,2454.29125
69.32638,16,2454.331171
64.900533,15,2454.366867
62.550029,15,2454.405043
61.735654,15,2454.43991
61.886845,15,2454.477474
64.182096,15,2454.513558
64.7273,15,2454.55125
64.910001,15,2454.597396
64.774361,15,2454.63412
63.981264,15,2454.670674
68.808717,16,2454.708309
68.63426,16,2454.7472
64.432807,15,2454.786972
64.42489,15,2454.821651
62.946768,15,2454.856997
64.913709,15,2454.892426
62.427334,15,2454.930138
64.207573,15,2454.968884
65.03074,15,2455.006617
67.006508,16,2455.043884
63.212792,15,2455.082272
69.009259,16,2455.119489
67.60104,16,2455.15655
61.402079,15,2455.190817
67.14707,16,2455.228742
64.924597,15,2455.263969
67.770578,16,2455.301725
67.326107,16,2455.340268
64.490411,15,2455.376672
63.107761,15,2455.413888
66.326458,16,2455.452386
63.323182,16,2455.490214
67.749134,16,2455.526706
61.612518,15,2455.562463
63.040102,15,2455.59812
64.576328,15,2455.636236
62.818567,15,2455.676915
63.059097,15,2455.71901
64.919119,15,2455.752775
67.701164,16,2455.796423
64.28969,15,2455.832413
63.901504,15,2455.867579
62.134647,15,2455.903157
68.67229,16,2455.940346
64.599744,15,2455.975696
64.74006,15,2456.009768
62.65282,15,2456.045529
68.592951,16,2456.08346
63.822314,15,2456.120196
64.329677,15,2456.158859
64.833869,15,2456.193802
62.270212,15,2456.228241
63.179385,15,2456.262908
61.517637,15,2456.297672
64.311095,15,2456.331067
67.13568,16,2456.367581
64.658037,15,2456.403278
64.722381,15,2456.436921
64.27401,15,2456.471113
62.775279,15,2456.507816
63.503917,15,2456.544087
59.671452,15,2456.577908
69.614246,16,2456.61599
63.931063,15,2456.651274
66.542529,16,2456.691603
63.977713,15,2456.727227
68.237279,16,2456.764627
64.529581,15,2456.799798
63.852011,16,2456.837166
63.416816,16,2456.880959
68.343442,16,2456.920346
64.531927,15,2456.957831
62.92741,15,2456.992863
65.019148,15,2457.031307
65.453509,16,2457.07718
63.83613,15,2457.114704
64.392975,15,2457.148978
64.712473,15,2457.184495
63.676146,15,2457.226762
67.296033,16,2457.263314
64.976787,15,2457.297909
69.125207,16,2457.337413
62.85783,15,2457.372721
63.008089,15,2457.408551
68.362325,16,2457.445302
69.824644,16,2457.482917
64.870743,15,2457.51902
64.548449,15,2457.554141
68.617576,16,2457.591561
61.899469,15,2457.626091
64.294112,15,2457.660642
63.981951,15,2457.694611
63.676752,15,2457.732043
63.037003,15,2457.767159
64.749486,15,2457.803299
61.916599,15,2457.84398
63.840494,15,2457.880537
64.606845,15,2457.915127
63.953549,15,2457.954736
59.544952,15,2457.992362
68.166429,16,2458.029409
63.726182,15,2458.064246
68.097103,16,2458.100474
61.888169,15,2458.134419
68.259425,16,2458.171808
64.899903,15,2458.212609
64.957214,15,2458.251302
63.476139,15,2458.287107
62.15092,15,2458.329139
64.897495,15,2458.367962
64.513477,15,2458.410967
64.26995,15,2458.451833
62.24703,15,2458.492246
64.455417,15,2458.531578
63.168583,15,2458.569481
62.167551,15,2458.606573
64.964404,15,2458.64465
68.72685,16,2458.683256
63.668012,15,2458.72015
69.004852,16,2458.760931
68.18833,16,2458.808883
64.431355,15,2458.850365
64.031023,15,2458.890422
60.036381,15,2458.957867
63.984965,15,2458.996841
63.890233,15,2459.038783
63.693125,15,2459.079474
64.917367,15,2459.117538
64.491602,15,2459.155277
64.262902,15,2459.192728
69.07733,16,2459.232426
68.032842,16,2459.273552
61.751931,15,2459.31471
65.91832,16,2459.354931
62.785882,15,2459.393269
62.919495,15,2459.431149
65.048807,15,2459.469156
65.084039,15,2459.50828
64.135807,15,2459.544924
66.803334,16,2459.583208
64.2228,15,2459.618397
65.019248,15,2459.654311
63.761829,16,2459.692131
62.087134,15,2459.726756
67.590248,16,2459.765038
68.877676,16,2459.802812
62.308299,15,2459.840123
63.821586,15,2459.884313
62.544643,15,2459.922174
63.056416,15,2459.957632
60.196879,15,2459.992431
64.570955,15,2460.028553
60.313076,15,2460.067326
64.973034,16,2460.108595
62.525037,15,2460.149354
65.050061,16,2460.191651
67.336867,16,2460.234907
62.895383,15,2460.270581
62.05595,15,2460.305662
69.777506,16,2460.343607
63.489712,16,2460.385678
65.061638,15,2460.424549
64.052616,15,2460.459837
62.014437,15,2460.494948
64.868907,15,2460.530548
68.820851,16,2460.568036
61.507164,15,2460.603051
62.003134,15,2460.637248
67.396377,16,2460.678924
67.078697,16,2460.717576
64.226214,15,2460.758536
64.230224,15,2460.798477
69.321608,16,2460.838518
67.804721,16,2460.87715
64.388808,15,2460.912279
66.074782,16,2460.946691
68.968591,16,2460.980544
64.155946,15,2461.015055
62.798575,15,2461.050335
67.322235,16,2461.08832
63.325866,15,2461.123332
62.93644,15,2461.155835
69.030468,16,2461.191495
69.062942,16,2461.228359
62.388689,15,2461.263587
62.907308,15,2461.299186
65.094251,15,2461.338275
69.579426,16,2461.376423
63.85389,15,2461.410953
69.232743,16,2461.450449
68.840542,16,2461.485582
64.705116,15,2461.519972
63.970293,15,2461.556955
64.115095,15,2461.59207
69.603171,16,2461.628706
68.856251,16,2461.666128
67.779477,16,2461.702711
62.316551,15,2461.737226
63.638681,15,2461.771955
63.941893,15,2461.811277
61.829827,15,2461.84819
64.378042,15,2461.883233
63.539739,15,2461.917412
64.026259,16,2461.955313
62.316974,15,2461.99216
64.721455,15,2462.028345
64.313025,15,2462.063011
64.975552,15,2462.097766
68.252819,16,2462.134974
63.613971,16,2462.172484
64.988973,15,2462.207089
68.41818,16,2462.244272
62.226022,15,2462.279484
62.482896,15,2462.314202
67.087135,16,2462.350694
64.579021,15,2462.385292
62.862638,15,2462.420382
65.948107,16,2462.457753
61.674442,15,2462.495605
69.166664,16,2462.533493
68.825027,16,2462.570448
63.734123,15,2462.604936
69.342689,16,2462.644166
63.336282,15,2462.680092
64.837333,15,2462.715976
64.369601,15,2462.75353
67.652476,16,2462.794904
67.084593,16,2462.83311
65.662302,16,2462.872046
61.825555,15,2462.909225
65.120147,15,2462.944134
66.641115,16,2462.982544
62.552512,15,2463.020678
69.88298,16,2463.057087
64.099396,15,2463.092198
67.823374,16,2463.130065
64.504725,15,2463.174806
64.552658,15,2463.210244
67.339722,16,2463.254278
62.195706,15,2463.290808
